Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,88.91815977701387,90.36721788133093,87.8561840239744,88.45169067382812,28131200,0.0,0.0
2023-01-04 00:00:00-05:00,89.67246868908859,89.97022203407718,86.6155636263099,87.41949462890625,34854800,0.0,0.0
2023-01-05 00:00:00-05:00,86.81406946153061,86.91331805370213,85.25584309067294,85.5535888671875,27194400,0.0,0.0
2023-01-06 00:00:00-05:00,86.13915710492884,87.03240946135887,84.2236299964327,86.68502807617188,41381500,0.0,0.0
2023-01-09 00:00:00-05:00,87.69738621274176,89.37471527318449,87.20113572832027,87.35993194580078,29003900,0.0,0.0
2023-01-10 00:00:00-05:00,85.33523786963791,88.00506036543571,85.18636120771751,87.7569351196289,30467800,0.0,0.0
2023-01-11 00:00:00-05:00,88.51123815802363,90.91308872474838,88.34251480787275,90.83368682861328,26862000,0.0,0.0
2023-01-12 00:00:00-05:00,90.79399088981015,91.18106565731547,89.07696090221926,90.44660949707031,30258100,0.0,0.0
2023-01-13 00:00:00-05:00,90.1687035996184,91.49865871880165,89.45410175315347,91.42918395996094,26329200,0.0,0.0
2023-01-17 00:00:00-05:00,91.36963007309137,91.5582076664508,89.37470872387392,90.60540771484375,32602400,0.0,0.0
2023-01-18 00:00:00-05:00,91.4490389437429,92.10409321983435,89.96028748591486,90.43669128417969,29116700,0.0,0.0
2023-01-19 00:00:00-05:00,90.03968954197848,92.90801675008117,89.95036051681471,92.35221862792969,37000400,0.0,0.0
2023-01-20 00:00:00-05:00,94.38682678144963,97.56283395931972,94.3074248982623,97.28492736816406,63191100,0.0,0.0
2023-01-23 00:00:00-05:00,97.21546604814961,99.28979699304459,96.76884364481533,99.04167175292969,40005100,0.0,0.0
2023-01-24 00:00:00-05:00,97.36434811206689,98.86302676577444,96.47109568362592,96.96734619140625,33078500,0.0,0.0
2023-01-25 00:00:00-05:00,94.85331712238681,95.43889663050726,93.05689279504284,94.50594329833984,42330000,0.0,0.0
2023-01-26 00:00:00-05:00,95.77634102925325,96.83831673570589,94.66473724676266,96.78868865966797,30114000,0.0,0.0
2023-01-27 00:00:00-05:00,96.58027483939489,99.56770512279675,96.58027483939489,98.62483215332031,33879800,0.0,0.0
2023-01-30 00:00:00-05:00,96.74899462729292,97.55291796280574,95.67709179848833,96.21304321289062,27226200,0.0,0.0
