Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-02-04 00:00:00-05:00,422.21119583856563,428.29345160142367,419.8274601036571,424.4341125488281,118454400,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,425.20018728899146,426.60012935663235,421.7381192397867,423.0718688964844,84472900,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,422.5705744611604,427.4798983462463,421.142226961754,426.5528869628906,81012000,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,430.6014803174058,433.11762967701776,430.4028453031969,432.7960205078125,92589900,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,426.93128524545455,432.95678758172915,423.0151936953488,425.0205383300781,140103700,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,425.1056074278394,427.1866126231048,415.20183093771124,416.6396179199219,153214600,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,416.1287856734121,417.7179229955947,411.7964595873355,415.2774353027344,123006300,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,419.7328155876255,422.14489845233356,419.2125426099258,421.9746398925781,88482700,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,419.921983869593,423.82863553178055,418.0396135389401,422.4476013183594,84863600,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,419.2504517040746,422.41928787627376,412.8182105012126,413.423583984375,102259100,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,413.6789090102442,414.9369979489971,408.46691286548753,410.74658203125,132642900,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,408.5331630880986,411.9479184294001,402.8292411204385,406.338623046875,124391800,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,409.2614955902434,409.8290530099485,398.56314936740426,399.1307067871094,132578000,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,388.7918405378163,405.5724728761173,388.4324153595636,405.1373291015625,213942900,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,406.376404898472,414.1613316714428,404.72104600826754,414.0762023925781,121804500,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,408.66561012645167,414.50194628148233,407.4075498631583,413.016845703125,145615000,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,411.51275948322075,413.5275723046222,404.01159714649674,406.7264099121094,137785900,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,408.9871552603508,415.9396684351106,408.2304313077541,414.2086486816406,117726500,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,416.6490694177286,417.25444275036347,410.33977507312505,412.146484375,105501700,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,408.4007357845267,409.93312072448435,404.7400320130342,408.79803466796875,113978200,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,408.21151760843173,408.92095717943505,396.6807574716845,396.7469787597656,137896600,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,396.92666565064377,404.106189919639,392.67002865476115,393.7389221191406,164772700,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,402.1481531765051,406.2818159822058,399.9536134280835,404.2953796386719,116990800,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,399.669875757918,403.36842427273797,397.70237600280313,402.4698181152344,93972700,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,404.96702642713234,405.581868290295,396.84158189370584,397.3523864746094,95636300,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,398.12803514404516,401.5900747886048,393.30384036976113,394.4483947753906,95729200,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,397.06862015150375,403.7562779787934,395.79165191371726,403.1225280761719,106219100,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,406.64124148786703,412.1180931778324,401.8264870874721,412.06134033203125,144954800,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,410.14124733248764,417.21673583984375,409.7628852922766,417.21673583984375,102676900,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,415.59983278904184,422.10898522065065,414.8597246560477,421.786376953125,106345500,1.366,0.0,0.0
2022-03-21 00:00:00-04:00,421.61556462774155,423.6271389755555,418.1427408368208,421.66302490234375,88349800,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,423.05776502594375,427.5363754259685,423.05776502594375,426.5970153808594,74650400,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,424.0541127156518,425.5532955455607,421.01775567281896,421.1031494140625,79426100,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,423.1337875083992,427.46057816954954,422.01414188925315,427.4510803222656,64736900,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,428.0867920742761,429.81372063765116,425.4963992292135,429.5385437011719,77101300,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,428.94076282849704,432.5938720703125,427.04304675034354,432.5938720703125,68529800,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,436.49365245199573,438.43882875157925,433.7988991715261,437.9454040527344,86581500,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,436.79729249751,437.6133254430153,433.1252166348571,435.2411804199219,79666900,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,434.47262970310084,435.29813157975457,428.086804553789,428.5422668457031,121699900,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,430.1268144620285,430.2691373695996,426.1700928473133,429.75677490234375,89048800,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,429.95609186593896,433.54277446230515,429.1305899205864,433.4383850097656,59601000,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,431.93906503597714,434.41557008735543,426.81523851562923,427.9633483886719,74214500,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,424.0351838301639,425.9708333848193,420.790076589019,423.68408203125,106898000,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,422.80166901253705,427.6408510190052,420.8470236814181,425.81903076171875,78097200,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,425.0598962746841,427.5838618920814,423.1337157978344,424.68035888671875,79272700,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,421.397319303444,422.24181683640415,416.9187372695067,417.421630859375,89770500,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,420.41994747730763,422.95341082268646,414.3187981025761,415.87493896484375,84363600,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,415.6282453101172,421.39728888608715,415.4479599836638,420.6382141113281,74070400,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,420.86594548757074,421.98561991128474,415.29615377751963,415.4005432128906,97869500,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,414.4706104410501,417.26025493957,413.3319693962827,415.5712890625,66002500,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,415.4669324784689,423.00086699763705,415.29614499530715,422.2797546386719,77821000,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,424.06364137177405,424.6803932967964,420.7995674484736,421.9666442871094,65224400,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,425.6007806681519,426.9956031035997,414.745842697952,415.65673828125,85417300,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,414.5655465281797,415.6756941570096,403.68214426024474,404.25146484375,132471800,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,402.00271470283917,406.76597183059135,397.4197139696294,406.5951843261719,119647700,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,404.05213167218534,404.2514126726448,394.7912986059344,394.81976318359375,103996300,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,395.9014975768421,401.2910329549323,393.7855627963593,395.9299621582031,122030000,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,400.69325298442976,407.66736507678297,396.24310664725425,405.9309387207031,105449100,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,401.92673399978656,404.0901289590842,390.1798679914565,390.9294738769531,145491100,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,390.9959330128461,394.64904219767647,384.3064665675945,393.2826843261719,158312500,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,393.7855489717306,397.5050559376166,392.2199101812944,395.0854797363281,100028200,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,395.74970498454525,407.6863555366896,392.55205797111023,407.1170349121094,144247900,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,402.83763688449426,403.26463455087514,388.5004069530426,392.64691162109375,172929100,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,390.075506016204,393.58626302991394,384.98014349725037,390.30322265625,151770800,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,384.3824030885751,385.6254048215441,376.222218040834,377.80682373046875,155586100,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,383.80354518634044,385.3122258608909,374.6281049717166,378.6797180175781,132497200,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,377.71190234105785,383.37658562932586,371.9143650365518,372.6639709472656,142361000,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,369.4568538157906,375.55800411972643,365.4526716917147,372.27496337890625,125090800,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,376.42150442353085,382.5606177445396,375.3777546786815,381.17529296875,104174400,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,379.5242405914911,383.31017481839024,377.26595387479733,379.62860107421875,78622400,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,385.73921927576754,387.67489759175146,381.9912188097621,387.43768310546875,83029700,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,382.86420973908423,383.1488555613553,370.57648684005943,371.8194885253906,117674500,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,368.74516861446125,373.98288298423296,367.3123838565206,369.5422058105469,98510700,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,373.138444421243,376.7251268482513,361.07846618817206,369.7035827636719,131432200,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,372.7398728634355,377.38930019728645,370.415188153358,376.6207275390625,76414900,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,372.4837300616024,374.94126904362616,367.17011895813306,373.7457275390625,91448800,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,372.2464496803005,379.0213091538963,371.84794556823357,377.04766845703125,91472900,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,378.28114239211544,386.2230773460972,378.0723925230704,384.58154296875,82168300,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,387.0486543092304,394.1366244354948,386.84940224535666,394.02276611328125,84768700,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,392.4002686094712,395.1614492463279,389.0602984118207,391.8119812011719,95937000,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,393.93737437755783,394.9526303936965,386.1187650491988,388.6427307128906,86585800,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,388.4814842908441,396.0913155981684,386.2231974480646,396.04388427734375,79609600,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,391.3090515155026,392.8651926067963,388.56686682617567,389.544189453125,71874300,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,393.56730062291246,395.3036979360481,389.5536210568921,390.730224609375,57508900,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,387.22895048242367,394.9336727076749,386.7639903779014,394.47821044921875,59272400,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,392.76078918941744,394.55414472787754,389.39235483614425,390.18939208984375,64350000,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,388.40551807213615,390.68277140939495,380.9095458984375,380.9095458984375,86289800,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,374.6850215978316,375.53898793791575,369.81737581545275,369.86480712890625,132893900,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,360.42374478876593,362.28349850376446,354.2087070370515,355.82177734375,170004900,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,357.57718031270616,358.61143216554296,351.6373193482159,354.74957275390625,104011800,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,358.06105206229864,364.2665916822706,353.089045254612,359.8069763183594,125666800,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,351.56141089908436,351.9694129173552,345.4602315344534,347.8988037109375,134473300,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,348.3152615671358,352.00319986018303,345.1323892326363,348.6487731933594,111113900,1.577,0.0,0.0
2022-06-21 00:00:00-04:00,354.39508075105675,358.8167847118206,354.3188279292555,357.42547607421875,76811900,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,353.18480051988905,360.90375545370335,352.7654972536225,356.7774658203125,90059400,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,358.92171976005955,361.0086687260645,355.34813119603893,360.27490234375,79292100,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,363.4577420366525,371.738939509623,363.42915449401596,371.7294006347656,98050300,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,372.65374434063085,372.9491586215477,369.21358425811263,370.3094787597656,66009600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,371.87235419067196,374.6645107225344,362.62866130813416,362.7430114746094,86548900,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,363.29574686594935,364.286801041329,360.6179404700163,362.4476013183594,65676000,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,358.54043407516025,362.75251565641565,355.03356025628176,359.5029296875,112508300,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,358.8453758820179,363.74358732379653,356.21520605993095,363.3052062988281,74839700,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,358.19736906756344,364.01041075424905,355.35754763192216,363.9913330078125,81438000,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,364.1342575317376,367.7173839005978,361.7423560768026,365.22064208984375,70426200,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,367.00279591903444,371.4912152550454,365.23981964912946,370.69073486328125,64525900,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,369.0514577355605,372.26294560810146,367.51721171138416,370.3856201171875,72397800,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,367.69835676876295,368.6703621550962,365.45890265708556,366.1545715332031,58366900,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,365.6018653816874,367.9937962223962,361.16108326606883,362.9145202636719,62219200,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,357.4541259795869,363.9532987804005,357.0348226323127,361.0086364746094,84224600,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,356.0341654064419,361.2182525694564,353.585088606192,360.13189697265625,89704800,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,364.5536534757757,367.1266487598198,362.63822986665895,367.0122985839844,79060400,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,370.109409022233,370.7860002847752,362.7525805204478,363.9819030761719,63203600,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,367.91757046251206,374.388155662866,367.26005698672697,373.8163757324219,78506000,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,374.0069112091243,377.6186251870935,372.6346512565959,376.1986999511719,71843800,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,375.6174381384512,380.07726877334886,373.2064587109506,380.0296325683594,64903900,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,380.15356421213477,381.35427008262405,374.2738075771249,376.50372314453125,72197300,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,377.1326153148139,377.81874530443775,374.71209714559507,376.9610900878906,53631500,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,375.31251747797376,375.52216914554964,371.6055305018474,372.5013122558594,52946400,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,375.8080241745554,383.9272346038622,375.51260989744463,382.1737976074219,82342100,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,382.9838711686013,387.6628640613991,379.4197925062167,386.96722412109375,73966600,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,388.40616019778315,393.59978693143717,387.63426743595056,392.60870361328125,87003700,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,389.90225959583773,393.9618647731453,389.18754201289954,391.446044921875,69997500,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,389.8736878063429,393.5711649045606,387.6818987628926,388.8635559082031,63435400,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,390.9981480641734,396.125060100099,390.71227266816476,394.95294189453125,67820600,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,394.87670061792033,395.562830670343,393.0375009919587,394.6861267089844,45656600,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,390.38827994526997,394.6670466027406,390.3311048647374,394.01904296875,56814900,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,395.7153066396332,397.973809576496,392.45618162514177,393.5616149902344,53886100,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,392.82787762877587,393.3329436008308,390.92196391054046,391.9988098144531,44931800,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,399.07923026953097,400.3752665840471,397.11614167304344,400.2322998046875,68665700,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,403.09117008096246,404.95898626712,399.48899469613326,400.2322998046875,59489700,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,402.176315049988,407.1126237777026,401.223358349722,407.0078125,61694500,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,404.78743836093645,409.2091717509519,404.73026328105976,408.6850280761719,54048300,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,407.6081782948637,411.42000508115757,406.79815928639016,409.4855041503906,59289000,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,405.87383128900353,409.29494268682157,404.56828513540523,406.5790100097656,63563400,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,406.7791077729189,408.4467820994696,405.483100541327,407.76068115234375,49023200,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,404.9876134524029,405.2544402076987,401.4044863824872,402.2812194824219,68016900,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,397.43061626518767,397.6021705890649,392.99937302336656,393.9046936035156,77695600,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,393.47583577048323,395.8773053899406,392.39898999121,392.95172119140625,49105200,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,392.72301638510424,395.5818868105569,392.0369154016521,394.20965576171875,49177800,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,395.705788546093,399.8225690705073,394.60989399755806,399.7749328613281,50942300,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,399.66050485329504,400.2036680435003,386.1856838140656,386.24285888671875,103087000,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,383.27926140804027,386.74800926201755,382.3263045463414,383.68902587890625,65370800,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,384.8515572575619,385.0897964252239,377.37084157658956,379.47686767578125,85652400,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,381.1160225349225,382.36439367038383,376.4560787038959,376.5894775390625,76029700,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,374.4072425757973,378.11422971671993,371.69130965116875,377.77117919921875,78740100,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,381.44949959452725,382.6692829844878,371.96756897369653,373.7877197265625,99632100,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,374.6359138662064,375.57933179810465,370.1474954520454,372.3774108886719,76637400,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,372.0629006724015,379.8390313205994,371.84373923012936,379.067138671875,70964200,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,376.78958541975953,382.0022309523516,375.5793117281485,381.5448303222656,80821700,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,383.79374028857694,388.33936198381167,383.52691359793704,387.47216796875,76706900,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,389.54977105872393,392.3610059119485,389.24481783141636,391.6367492675781,69256300,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,382.92662471653426,384.1368984857324,373.48284825864073,374.6073303222656,122947100,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,375.9129151472498,377.56154107848636,372.72050366795696,376.03680419921875,85023700,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,374.473911020677,377.3327815354644,370.4905584164042,371.76751708984375,87633800,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,367.57259441105026,369.59157905276464,365.63011743148934,368.93133544921875,103084800,1.596,0.0,0.0
2022-09-19 00:00:00-04:00,365.7736885415829,371.7923889160156,365.6971224730672,371.7923889160156,73278500,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,368.45294682008785,369.46722829975914,364.75943675286993,367.5247802734375,77274900,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,369.45756777486804,372.5195676498082,361.1040999209618,361.1136779785156,106746600,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,360.3385855788934,361.98440540246816,357.3340248459854,358.08038330078125,89472600,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,354.5973575655179,354.63564059434674,347.62178673365196,352.080810546875,122346900,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,350.6072445688274,354.24334411898207,347.37301464402196,348.5978088378906,92581200,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,352.147722329949,354.4250804181952,345.30609921032413,347.7078552246094,108294100,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,348.6647772350154,356.24318175796077,346.96154744867806,354.5495300292969,110802200,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,350.9899839667711,351.27703369645445,344.18664256070633,347.14337158203125,112952300,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,346.19604000195835,350.1287964039732,341.64135226905466,341.7752990722656,153711200,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,345.50714681640204,352.6549780572887,343.7178017916793,350.79864501953125,89756500,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,356.3389202158151,361.69740614716403,350.76037254104983,361.668701171875,103602800,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,357.28616257347886,363.094348746311,354.9513944362517,360.8265686035156,88065700,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,359.4200436718051,362.3863509600016,356.6068393173464,357.10443115234375,82333500,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,353.0568296246811,357.19052094050096,345.3731537119263,347.14337158203125,107789500,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,348.2628422902701,348.5020600961187,342.24414332012117,344.4927673339844,76042800,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,342.7895317948275,347.372953051993,340.36864880957154,342.31109619140625,92482800,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,342.7226153717063,344.3014472178976,340.9332414645344,341.1820373535156,76991800,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,334.14904467296265,351.6598083555464,333.09648032022864,350.18621826171875,147254500,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,352.6549207827784,354.2911917996768,341.5647854530019,342.2059020996094,123737000,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,348.3107361814287,352.1095164641869,341.87098172888943,350.9995422363281,93168200,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,358.9511733483431,359.2573792050148,351.6693668016211,355.1236877441406,97162900,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,353.07597434848265,355.8126417822186,349.7843343422343,352.60711669921875,79746900,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,352.15738908420826,356.5972865092172,348.8848759647924,349.650390625,88283100,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,349.37284665803384,358.6353538939938,347.8610028428061,358.1473693847656,131038400,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,359.67841851526555,363.6685560552677,357.0182878867323,362.5298767089844,85436900,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,362.45331306063844,368.6346939112867,362.3384931688921,368.3189392089844,78846300,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,365.1612941087104,370.8642400246991,364.90294931837184,365.5440368652344,104087300,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,366.5487088981551,368.39546356431134,362.9699902522956,363.59197998046875,81971800,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,363.486758408299,372.7205621969107,363.3049504940016,372.24212646484375,100302000,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,369.773405154798,371.6488650187867,368.64430385310885,369.5533142089844,96631300,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,373.3137986877374,373.5530165227909,366.75922416699274,367.9361572265625,85407600,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,367.3429405262177,371.86895295670394,358.59715073623875,358.702392578125,126990400,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,355.4490027437404,358.0612720504973,352.8845945254816,355.00885009765625,87100100,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,360.74052136688584,362.5298662303547,354.04242150065716,360.1185607910156,103505200,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,361.4198513656474,364.1565184745744,359.333878935255,363.5632629394531,68286900,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,364.6732727169054,368.51033666449064,361.4294936112006,365.52490234375,84641100,0.0,0.0,0.0
